Tweet Id,Target,Stance,Opinion Towards,Sentiment
1276682825983549440,face_masks,FAVOR,_,_
1283017494769401856,face_masks,AGAINST,_,_
1276683745525993472,face_masks,FAVOR,_,_
1283017776349753344,face_masks,AGAINST,_,_
1276684364324241408,face_masks,FAVOR,_,_
1283017852216377346,face_masks,AGAINST,_,_
1276684746039406600,face_masks,FAVOR,_,_
1283017968687947778,face_masks,AGAINST,_,_
1276685622195949571,face_masks,FAVOR,_,_
1283018296661553153,face_masks,AGAINST,_,_
1276685840350142467,face_masks,FAVOR,_,_
1283018304773292032,face_masks,AGAINST,_,_
1276686274586447873,face_masks,FAVOR,_,_
1283018530774896641,face_masks,AGAINST,_,_
1276686805279158279,face_masks,FAVOR,_,_
1283018946405380096,face_masks,AGAINST,_,_
1276687267726266371,face_masks,FAVOR,_,_
1283019102345465856,face_masks,AGAINST,_,_
1276689264860954624,face_masks,FAVOR,_,_
1283019219844632577,face_masks,AGAINST,_,_
1276689935249084416,face_masks,FAVOR,_,_
1283019432919474176,face_masks,AGAINST,_,_
1276690006401318912,face_masks,FAVOR,_,_
1283019437222907911,face_masks,AGAINST,_,_
1276690526788399107,face_masks,FAVOR,_,_
1283019714055340032,face_masks,AGAINST,_,_
1276691336159203328,face_masks,FAVOR,_,_
1283019907236495361,face_masks,AGAINST,_,_
1276693698089299968,face_masks,FAVOR,_,_
1283020300389691392,face_masks,AGAINST,_,_
1276693898069499904,face_masks,FAVOR,_,_
1283020431688192000,face_masks,AGAINST,_,_
1276695025854840832,face_masks,FAVOR,_,_
1283020574139260928,face_masks,AGAINST,_,_
1276695379765940224,face_masks,FAVOR,_,_
1283020812208005120,face_masks,AGAINST,_,_
1276696884585697280,face_masks,FAVOR,_,_
1283020980701585409,face_masks,AGAINST,_,_
1276697510988279808,face_masks,FAVOR,_,_
1283021077577371650,face_masks,AGAINST,_,_
1276697794485641217,face_masks,FAVOR,_,_
1283021166307926019,face_masks,AGAINST,_,_
1276698995440652288,face_masks,FAVOR,_,_
1283021664465424384,face_masks,AGAINST,_,_
1276699100176510976,face_masks,FAVOR,_,_
1283022653763264514,face_masks,AGAINST,_,_
1276700109393334276,face_masks,FAVOR,_,_
1283022776262111232,face_masks,AGAINST,_,_
1276700533319819264,face_masks,FAVOR,_,_
1283022865349185538,face_masks,AGAINST,_,_
1276700766615543809,face_masks,FAVOR,_,_
1283022868394254339,face_masks,AGAINST,_,_
1276700848396087296,face_masks,FAVOR,_,_
1283022885808939009,face_masks,AGAINST,_,_
1276701054877532161,face_masks,FAVOR,_,_
1283022931543687169,face_masks,AGAINST,_,_
1276701397979787265,face_masks,FAVOR,_,_
1283022973281148928,face_masks,AGAINST,_,_
1276701616398368768,face_masks,FAVOR,_,_
1283023015077392388,face_masks,AGAINST,_,_
1276702171501744128,face_masks,FAVOR,_,_
1283023103329796097,face_masks,AGAINST,_,_
1276702371817676800,face_masks,FAVOR,_,_
1283023263652872193,face_masks,AGAINST,_,_
1276702430340829185,face_masks,FAVOR,_,_
1283023304715108357,face_masks,AGAINST,_,_
1276702563673530368,face_masks,FAVOR,_,_
1283023346821672960,face_masks,AGAINST,_,_
1276703112598827013,face_masks,FAVOR,_,_
1283023781984907264,face_masks,AGAINST,_,_
1276704033324105728,face_masks,FAVOR,_,_
1283024209992613888,face_masks,AGAINST,_,_
1276704170817523712,face_masks,FAVOR,_,_
1283024680568393728,face_masks,AGAINST,_,_
1276704506718367746,face_masks,FAVOR,_,_
1283024709286756352,face_masks,AGAINST,_,_
1276704792086282240,face_masks,FAVOR,_,_
1283024899003559938,face_masks,AGAINST,_,_
1276705109758492673,face_masks,FAVOR,_,_
1283025121159127041,face_masks,AGAINST,_,_
1276705223373979648,face_masks,FAVOR,_,_
1283025346581987333,face_masks,AGAINST,_,_
1276705496372822016,face_masks,FAVOR,_,_
1283025464345407488,face_masks,AGAINST,_,_
1276705811448750081,face_masks,FAVOR,_,_
1283025536898473984,face_masks,AGAINST,_,_
1276708833981804546,face_masks,FAVOR,_,_
1283025669195206656,face_masks,AGAINST,_,_
1276709020498161664,face_masks,FAVOR,_,_
1283025749096697861,face_masks,AGAINST,_,_
1276709409477951488,face_masks,FAVOR,_,_
1283025954508603400,face_masks,AGAINST,_,_
1276710193254985728,face_masks,FAVOR,_,_
1283025963580895237,face_masks,AGAINST,_,_
1276712068566089728,face_masks,FAVOR,_,_
1283026139007590400,face_masks,AGAINST,_,_
1276713200155873285,face_masks,FAVOR,_,_
1283026249816911872,face_masks,AGAINST,_,_
1276713821919309824,face_masks,FAVOR,_,_
1283026785588871169,face_masks,AGAINST,_,_
1276715800242651136,face_masks,FAVOR,_,_
1283026891536990213,face_masks,AGAINST,_,_
1276716590617309185,face_masks,FAVOR,_,_
1283027247935430656,face_masks,AGAINST,_,_
1276716787346870273,face_masks,FAVOR,_,_
1283027346988175361,face_masks,AGAINST,_,_
1276716863402246144,face_masks,FAVOR,_,_
1283027444908331014,face_masks,AGAINST,_,_
1276717118369693697,face_masks,FAVOR,_,_
1283027850518499334,face_masks,AGAINST,_,_
1276717252386205696,face_masks,FAVOR,_,_
1283028455781793799,face_masks,AGAINST,_,_
1276718787895713793,face_masks,FAVOR,_,_
1283028508881625092,face_masks,AGAINST,_,_
1276719566824095745,face_masks,FAVOR,_,_
1283028837312483330,face_masks,AGAINST,_,_
1276719767328641024,face_masks,FAVOR,_,_
1283028916362522626,face_masks,AGAINST,_,_
1276720666461433856,face_masks,FAVOR,_,_
1283029470757232649,face_masks,AGAINST,_,_
1276721502986043394,face_masks,FAVOR,_,_
1283029566563463171,face_masks,AGAINST,_,_
1276721725397442565,face_masks,FAVOR,_,_
1283029621710225410,face_masks,AGAINST,_,_
1276722603512791042,face_masks,FAVOR,_,_
1283029655377842180,face_masks,AGAINST,_,_
1276722834849648642,face_masks,FAVOR,_,_
1283030329087987715,face_masks,AGAINST,_,_
1276722912033230851,face_masks,FAVOR,_,_
1283030329620664322,face_masks,AGAINST,_,_
1276722945105289217,face_masks,FAVOR,_,_
1283030384712855552,face_masks,AGAINST,_,_
1276723001971453952,face_masks,FAVOR,_,_
1283030447430262789,face_masks,AGAINST,_,_
1276723841079947264,face_masks,FAVOR,_,_
1283030562022850561,face_masks,AGAINST,_,_
1276724261613236225,face_masks,FAVOR,_,_
1283030903732805636,face_masks,AGAINST,_,_
1276724707258060802,face_masks,FAVOR,_,_
1283030937731727360,face_masks,AGAINST,_,_
1276726386967736321,face_masks,FAVOR,_,_
1283031042828509191,face_masks,AGAINST,_,_
1276726706779422720,face_masks,FAVOR,_,_
1283031100835733508,face_masks,AGAINST,_,_
1276727494318739456,face_masks,FAVOR,_,_
1283031466402881537,face_masks,AGAINST,_,_
1276727927535800325,face_masks,FAVOR,_,_
1283031780350668800,face_masks,AGAINST,_,_
1276729535438843905,face_masks,FAVOR,_,_
1283031940577267716,face_masks,AGAINST,_,_
1276729727978319872,face_masks,FAVOR,_,_
1283032208513662976,face_masks,AGAINST,_,_
1276731019337531393,face_masks,FAVOR,_,_
1283032833288736770,face_masks,AGAINST,_,_
1276733723225001984,face_masks,FAVOR,_,_
1283033015095107585,face_masks,AGAINST,_,_
1276735662847168514,face_masks,FAVOR,_,_
1283033051950391303,face_masks,AGAINST,_,_
1276737160998256640,face_masks,FAVOR,_,_
1283033785630695428,face_masks,AGAINST,_,_
1276737927117144074,face_masks,FAVOR,_,_
1283034012504805382,face_masks,AGAINST,_,_
1276738566446559232,face_masks,FAVOR,_,_
1283034179639431171,face_masks,AGAINST,_,_
1276738735141462016,face_masks,FAVOR,_,_
1283034360107749377,face_masks,AGAINST,_,_
1276739615043575808,face_masks,FAVOR,_,_
1283034406740000777,face_masks,AGAINST,_,_
1276741920946077696,face_masks,FAVOR,_,_
1283034650110316545,face_masks,AGAINST,_,_
1276743438872899589,face_masks,FAVOR,_,_
1283034851470385155,face_masks,AGAINST,_,_
1276746070341693440,face_masks,FAVOR,_,_
1283035057079422980,face_masks,AGAINST,_,_
1276747852543176704,face_masks,FAVOR,_,_
1283035131553488896,face_masks,AGAINST,_,_
1276749336253288454,face_masks,FAVOR,_,_
1283035270355484672,face_masks,AGAINST,_,_
1276750192570703872,face_masks,FAVOR,_,_
1283035316392206344,face_masks,AGAINST,_,_
1276750227203076097,face_masks,FAVOR,_,_
1283036474976415755,face_masks,AGAINST,_,_
1276750891652128768,face_masks,FAVOR,_,_
1283036844238807045,face_masks,AGAINST,_,_
1276751106601861121,face_masks,FAVOR,_,_
1283037551725547527,face_masks,AGAINST,_,_
1276753110401253376,face_masks,FAVOR,_,_
1283038626499239942,face_masks,AGAINST,_,_
1276753873047154688,face_masks,FAVOR,_,_
1283038729775587331,face_masks,AGAINST,_,_
1276755375736279041,face_masks,FAVOR,_,_
1283038957790539777,face_masks,AGAINST,_,_
1276756719650189312,face_masks,FAVOR,_,_
1283039519479074819,face_masks,AGAINST,_,_
1276756777850343424,face_masks,FAVOR,_,_
1283039671954690052,face_masks,AGAINST,_,_
1276757269313720320,face_masks,FAVOR,_,_
1283040122674597894,face_masks,AGAINST,_,_
1276758038158864388,face_masks,FAVOR,_,_
1283040808359399426,face_masks,AGAINST,_,_
1276759215147585537,face_masks,FAVOR,_,_
1283040937707544583,face_masks,AGAINST,_,_
1276764362288463872,face_masks,FAVOR,_,_
1283041072244039683,face_masks,AGAINST,_,_
1276766940313387008,face_masks,FAVOR,_,_
1283041477510287360,face_masks,AGAINST,_,_
1276768543711694848,face_masks,FAVOR,_,_
1283041550096891911,face_masks,AGAINST,_,_
1276772839455105024,face_masks,FAVOR,_,_
1283042127790911492,face_masks,AGAINST,_,_
1276776728640315392,face_masks,FAVOR,_,_
1283043299356442625,face_masks,AGAINST,_,_
1276777962721902592,face_masks,FAVOR,_,_
1283043868926193664,face_masks,AGAINST,_,_
1276780130212462592,face_masks,FAVOR,_,_
1283044427787915278,face_masks,AGAINST,_,_
1276781414747439104,face_masks,FAVOR,_,_
1283044586223476737,face_masks,AGAINST,_,_
1276785230657892352,face_masks,FAVOR,_,_
1283044695376044036,face_masks,AGAINST,_,_
1276792511797723136,face_masks,FAVOR,_,_
1283044918626328583,face_masks,AGAINST,_,_
1276798404534734850,face_masks,FAVOR,_,_
1283046032914489344,face_masks,AGAINST,_,_
1276801750469500928,face_masks,FAVOR,_,_
1283046038559952898,face_masks,AGAINST,_,_
1276804647777267713,face_masks,FAVOR,_,_
1283046542086152194,face_masks,AGAINST,_,_
1276804836378304512,face_masks,FAVOR,_,_
1283046734441123840,face_masks,AGAINST,_,_
1276807138044772353,face_masks,FAVOR,_,_
1283046969406033923,face_masks,AGAINST,_,_
1276814399173545985,face_masks,FAVOR,_,_
1283047049504739328,face_masks,AGAINST,_,_
1276820618927845377,face_masks,FAVOR,_,_
1283047195332182017,face_masks,AGAINST,_,_
1276820946935037952,face_masks,FAVOR,_,_
1283048726215503877,face_masks,AGAINST,_,_
1276824644725735424,face_masks,FAVOR,_,_
1283048734599852034,face_masks,AGAINST,_,_
1276827263871397890,face_masks,FAVOR,_,_
1283048777696399361,face_masks,AGAINST,_,_
1276836173533646848,face_masks,FAVOR,_,_
1283048907459694592,face_masks,AGAINST,_,_
1276837717352099841,face_masks,FAVOR,_,_
1283049325078118403,face_masks,AGAINST,_,_
1276837825393106948,face_masks,FAVOR,_,_
1283049967897239552,face_masks,AGAINST,_,_
1276838939807137793,face_masks,FAVOR,_,_
1283050303991029761,face_masks,AGAINST,_,_
1276839981512830976,face_masks,FAVOR,_,_
1283050738441224199,face_masks,AGAINST,_,_
1276840721253904389,face_masks,FAVOR,_,_
1283050978330259456,face_masks,AGAINST,_,_
1276841231562223623,face_masks,FAVOR,_,_
1283051255556968448,face_masks,AGAINST,_,_
1276844391324409858,face_masks,FAVOR,_,_
1283051767152947201,face_masks,AGAINST,_,_
1276845002245713920,face_masks,FAVOR,_,_
1283051771548577802,face_masks,AGAINST,_,_
1276845989350060032,face_masks,FAVOR,_,_
1283052204077854720,face_masks,AGAINST,_,_
1276846214386860032,face_masks,FAVOR,_,_
1283052193885630469,face_masks,AGAINST,_,_
1276846428225261568,face_masks,FAVOR,_,_
1283052878442237954,face_masks,AGAINST,_,_
1276847284215480322,face_masks,FAVOR,_,_
1283053652912021505,face_masks,AGAINST,_,_
1276847478206353408,face_masks,FAVOR,_,_
1283053730435411970,face_masks,AGAINST,_,_
1276847567830122497,face_masks,FAVOR,_,_
1283055479174959104,face_masks,AGAINST,_,_
1276848048338059265,face_masks,FAVOR,_,_
1283056264017317891,face_masks,AGAINST,_,_
1276848196208254981,face_masks,FAVOR,_,_
1283056733011812355,face_masks,AGAINST,_,_
1276848407555047438,face_masks,FAVOR,_,_
1283056971541811200,face_masks,AGAINST,_,_
1276848420276391942,face_masks,FAVOR,_,_
1283057626813792260,face_masks,AGAINST,_,_
1276848634781368320,face_masks,FAVOR,_,_
1283057702189531136,face_masks,AGAINST,_,_
1276848755505954817,face_masks,FAVOR,_,_
1283058143686201346,face_masks,AGAINST,_,_
1276850171398303747,face_masks,FAVOR,_,_
1283058406484516865,face_masks,AGAINST,_,_
1276850232580616194,face_masks,FAVOR,_,_
1283058461035638785,face_masks,AGAINST,_,_
1276851936080396297,face_masks,FAVOR,_,_
1283058549296373763,face_masks,AGAINST,_,_
1276852744746414080,face_masks,FAVOR,_,_
1283058826556723201,face_masks,AGAINST,_,_
1276852808600432643,face_masks,FAVOR,_,_
1283059082191085575,face_masks,AGAINST,_,_
1276853357064458241,face_masks,FAVOR,_,_
1283059303205810176,face_masks,AGAINST,_,_
1276854192905367552,face_masks,FAVOR,_,_
1283060143496794112,face_masks,AGAINST,_,_
1276854395540512779,face_masks,FAVOR,_,_
1283060331087040512,face_masks,AGAINST,_,_
1276855451469086721,face_masks,FAVOR,_,_
1283060659790516224,face_masks,AGAINST,_,_
1276856609872809984,face_masks,FAVOR,_,_
1283060780045414400,face_masks,AGAINST,_,_
1276857287899000833,face_masks,FAVOR,_,_
1283060780196405251,face_masks,AGAINST,_,_
1276861247896551427,face_masks,FAVOR,_,_
1283061099739389957,face_masks,AGAINST,_,_
1276863905822900238,face_masks,FAVOR,_,_
1283061263770296320,face_masks,AGAINST,_,_
1276864078800183298,face_masks,FAVOR,_,_
1283061288667688967,face_masks,AGAINST,_,_
1276865982422814720,face_masks,FAVOR,_,_
1283061578187907072,face_masks,AGAINST,_,_
1276866099498401798,face_masks,FAVOR,_,_
1283061732987088896,face_masks,AGAINST,_,_
1276866837536538625,face_masks,FAVOR,_,_
1283062361688080386,face_masks,AGAINST,_,_
1276867019187662848,face_masks,FAVOR,_,_
1283062680216117248,face_masks,AGAINST,_,_
1276867274222088198,face_masks,FAVOR,_,_
1283062813947301888,face_masks,AGAINST,_,_
1276867590221160449,face_masks,FAVOR,_,_
1283062889734078465,face_masks,AGAINST,_,_
1276867941825478662,face_masks,FAVOR,_,_
1283526238578122753,face_masks,AGAINST,_,_
1276869580347105282,face_masks,FAVOR,_,_
1283063233377636352,face_masks,AGAINST,_,_
1276870710565224450,face_masks,FAVOR,_,_
1283063238071123968,face_masks,AGAINST,_,_
1276871074010083333,face_masks,FAVOR,_,_
1283063365489831936,face_masks,AGAINST,_,_
1276871642791194625,face_masks,FAVOR,_,_
1283063577763553282,face_masks,AGAINST,_,_
1276875316561088514,face_masks,FAVOR,_,_
1283063687188819968,face_masks,AGAINST,_,_
1276877294192037891,face_masks,FAVOR,_,_
1283064366397558784,face_masks,AGAINST,_,_
1276877794610462722,face_masks,FAVOR,_,_
1283064627161694216,face_masks,AGAINST,_,_
1276877844270985222,face_masks,FAVOR,_,_
1283527023395299328,face_masks,AGAINST,_,_
1276878993942347776,face_masks,FAVOR,_,_
1283064957614129154,face_masks,AGAINST,_,_
1276879538438299650,face_masks,FAVOR,_,_
1283065226762629121,face_masks,AGAINST,_,_
1276880004085882880,face_masks,FAVOR,_,_
1283065486801014785,face_masks,AGAINST,_,_
1276880290351325184,face_masks,FAVOR,_,_
1283066053489303553,face_masks,AGAINST,_,_
1276880489652117504,face_masks,FAVOR,_,_
1283066308632940547,face_masks,AGAINST,_,_
1276881345852080130,face_masks,FAVOR,_,_
1283066770232926208,face_masks,AGAINST,_,_
1276881367196774401,face_masks,FAVOR,_,_
1283067093391478785,face_masks,AGAINST,_,_
1276881622047117312,face_masks,FAVOR,_,_
1283067197187923968,face_masks,AGAINST,_,_
1276882356226404353,face_masks,FAVOR,_,_
1283067424531767296,face_masks,AGAINST,_,_
1276882621449097216,face_masks,FAVOR,_,_
1283067772562481154,face_masks,AGAINST,_,_
1276882653967499268,face_masks,FAVOR,_,_
1283067793076871176,face_masks,AGAINST,_,_
1276883720566341633,face_masks,FAVOR,_,_
1283067876698619905,face_masks,AGAINST,_,_
1276884428460081153,face_masks,FAVOR,_,_
1283067939843907589,face_masks,AGAINST,_,_
1276885359566225409,face_masks,FAVOR,_,_
1283068586190344194,face_masks,AGAINST,_,_
1276885510066073601,face_masks,FAVOR,_,_
1283069396299153408,face_masks,AGAINST,_,_
1276885930012532742,face_masks,FAVOR,_,_
1283069529438986240,face_masks,AGAINST,_,_
1276886454002737152,face_masks,FAVOR,_,_
1283070076141342720,face_masks,AGAINST,_,_
1276886854080610306,face_masks,FAVOR,_,_
1283070755090071555,face_masks,AGAINST,_,_
1276887243123314690,face_masks,FAVOR,_,_
1283070833796292608,face_masks,AGAINST,_,_
1276888049612476416,face_masks,FAVOR,_,_
1283070835151048706,face_masks,AGAINST,_,_
1276889898537156609,face_masks,FAVOR,_,_
1283071023072649216,face_masks,AGAINST,_,_
1276889994360238081,face_masks,FAVOR,_,_
1283071811937132551,face_masks,AGAINST,_,_
1276893177572659205,face_masks,FAVOR,_,_
1283071849300099072,face_masks,AGAINST,_,_
1276894117553987584,face_masks,FAVOR,_,_
1283072596653875201,face_masks,AGAINST,_,_
1276896438048501760,face_masks,FAVOR,_,_
1283072687611371520,face_masks,AGAINST,_,_
1276896503722803200,face_masks,FAVOR,_,_
1283072804892692480,face_masks,AGAINST,_,_
1276898551944142848,face_masks,FAVOR,_,_
1283073833705132033,face_masks,AGAINST,_,_
1276898928408113152,face_masks,FAVOR,_,_
1283074042115895301,face_masks,AGAINST,_,_
1276899297116786690,face_masks,FAVOR,_,_
1283074466478796805,face_masks,AGAINST,_,_
1276899948475318272,face_masks,FAVOR,_,_
1283074856544804864,face_masks,AGAINST,_,_
1276900082055622657,face_masks,FAVOR,_,_
1283074895233130496,face_masks,AGAINST,_,_
1276900514538586113,face_masks,FAVOR,_,_
1283074931593486344,face_masks,AGAINST,_,_
1276900522474307589,face_masks,FAVOR,_,_
1283074978200641536,face_masks,AGAINST,_,_
1276900815974723584,face_masks,FAVOR,_,_
1283075050187436039,face_masks,AGAINST,_,_
1276901087996522497,face_masks,FAVOR,_,_
1283075417927118848,face_masks,AGAINST,_,_
1276901474103169026,face_masks,FAVOR,_,_
1283076396093448193,face_masks,AGAINST,_,_
1276901768669134848,face_masks,FAVOR,_,_
1283076701908611072,face_masks,AGAINST,_,_
1276901981383262209,face_masks,FAVOR,_,_
1283077440773001221,face_masks,AGAINST,_,_
1276902345465425920,face_masks,FAVOR,_,_
1283077447995490304,face_masks,AGAINST,_,_
1276902972442714113,face_masks,FAVOR,_,_
1283077716426850306,face_masks,AGAINST,_,_
1276904218700414977,face_masks,FAVOR,_,_
1283077935721848835,face_masks,AGAINST,_,_
1276904276938436610,face_masks,FAVOR,_,_
1283078367206674435,face_masks,AGAINST,_,_
1276906554520993799,face_masks,FAVOR,_,_
1283078395748847616,face_masks,AGAINST,_,_
1276908134808858624,face_masks,FAVOR,_,_
1283078526925787138,face_masks,AGAINST,_,_
1276908260327596033,face_masks,FAVOR,_,_
1283078581325910017,face_masks,AGAINST,_,_
1276909527938539520,face_masks,FAVOR,_,_
1283079453376159744,face_masks,AGAINST,_,_
1276910086703718401,face_masks,FAVOR,_,_
1283079503380713472,face_masks,AGAINST,_,_
1276911935531945984,face_masks,FAVOR,_,_
1283079663208800256,face_masks,AGAINST,_,_
1276911956918775810,face_masks,FAVOR,_,_
1283079739716980736,face_masks,AGAINST,_,_
1276911980809523200,face_masks,FAVOR,_,_
1283079899297845251,face_masks,AGAINST,_,_
1276912430094979074,face_masks,FAVOR,_,_
1283080917481816065,face_masks,AGAINST,_,_
1276913251557822464,face_masks,FAVOR,_,_
1283081555863379969,face_masks,AGAINST,_,_
1276914015105503233,face_masks,FAVOR,_,_
1283081588419551232,face_masks,AGAINST,_,_
1276914360183595013,face_masks,FAVOR,_,_
1283081651598372864,face_masks,AGAINST,_,_
1276916259532259329,face_masks,FAVOR,_,_
1283081907157315589,face_masks,AGAINST,_,_
1276917082249203718,face_masks,FAVOR,_,_
1283081952787140608,face_masks,AGAINST,_,_
1276917248553365504,face_masks,FAVOR,_,_
1283082385257631745,face_masks,AGAINST,_,_
1276917925933314049,face_masks,FAVOR,_,_
1283082904675979266,face_masks,AGAINST,_,_
1276917959311712262,face_masks,FAVOR,_,_
1283083060620201989,face_masks,AGAINST,_,_
1276918046477758465,face_masks,FAVOR,_,_
1283083891801284614,face_masks,AGAINST,_,_
1276918724910616580,face_masks,FAVOR,_,_
1283084386053873664,face_masks,AGAINST,_,_
1276919245033668610,face_masks,FAVOR,_,_
1283084641977675784,face_masks,AGAINST,_,_
1276919840545144834,face_masks,FAVOR,_,_
1283085291905880067,face_masks,AGAINST,_,_
1276920020900040707,face_masks,FAVOR,_,_
1283085455702073344,face_masks,AGAINST,_,_
1276921758726094848,face_masks,FAVOR,_,_
1283085900545773568,face_masks,AGAINST,_,_
1276921866649657344,face_masks,FAVOR,_,_
1283086516466614278,face_masks,AGAINST,_,_
1276922232917372928,face_masks,FAVOR,_,_
1283086601548169216,face_masks,AGAINST,_,_
1276922808719769612,face_masks,FAVOR,_,_
1283087734551314434,face_masks,AGAINST,_,_
1276922819176103936,face_masks,FAVOR,_,_
1283087782857105408,face_masks,AGAINST,_,_
1276922941616402434,face_masks,FAVOR,_,_
1283088647550570507,face_masks,AGAINST,_,_
1276923444291145728,face_masks,FAVOR,_,_
1283088681797132289,face_masks,AGAINST,_,_
1276923934806589440,face_masks,FAVOR,_,_
1283088877725548545,face_masks,AGAINST,_,_
1276925901519958016,face_masks,FAVOR,_,_
1283088962479894531,face_masks,AGAINST,_,_
1276926090167058432,face_masks,FAVOR,_,_
1283089028624060417,face_masks,AGAINST,_,_
1276926396426784770,face_masks,FAVOR,_,_
1283089259075969032,face_masks,AGAINST,_,_
1276926623271596032,face_masks,FAVOR,_,_
1283089399329292289,face_masks,AGAINST,_,_
1276927088977739776,face_masks,FAVOR,_,_
1283089977497341952,face_masks,AGAINST,_,_
1276927101053083648,face_masks,FAVOR,_,_
1283090559700217857,face_masks,AGAINST,_,_
1276927637936648193,face_masks,FAVOR,_,_
1283090564838285314,face_masks,AGAINST,_,_
1276927801908748288,face_masks,FAVOR,_,_
1283090622505725954,face_masks,AGAINST,_,_
1276929010606489606,face_masks,FAVOR,_,_
1283090652042059777,face_masks,AGAINST,_,_
1276929166353596416,face_masks,FAVOR,_,_
1283091214972194820,face_masks,AGAINST,_,_
1276930197191827459,face_masks,FAVOR,_,_
1283091805182066691,face_masks,AGAINST,_,_
1276930775989063685,face_masks,FAVOR,_,_
1283092409581273090,face_masks,AGAINST,_,_
1276930818271821828,face_masks,FAVOR,_,_
1283092686837362691,face_masks,AGAINST,_,_
1276931034836131841,face_masks,FAVOR,_,_
1283092967734022144,face_masks,AGAINST,_,_
1276931233952362497,face_masks,FAVOR,_,_
1283093051351666688,face_masks,AGAINST,_,_
1276931354639454210,face_masks,FAVOR,_,_
1283093159816437765,face_masks,AGAINST,_,_
1276931611351793675,face_masks,FAVOR,_,_
1283093399613120514,face_masks,AGAINST,_,_
1276931690032578560,face_masks,FAVOR,_,_
1283093525396152324,face_masks,AGAINST,_,_
1276932782070079491,face_masks,FAVOR,_,_
1283093551295991808,face_masks,AGAINST,_,_
1276932782363566080,face_masks,FAVOR,_,_
1283093651091054592,face_masks,AGAINST,_,_
1276933187575439362,face_masks,FAVOR,_,_
1283093718476652547,face_masks,AGAINST,_,_
1276933226922008576,face_masks,FAVOR,_,_
1283094385429807105,face_masks,AGAINST,_,_
1276933234492870656,face_masks,FAVOR,_,_
1283094654368518144,face_masks,AGAINST,_,_
1276933531223154690,face_masks,FAVOR,_,_
1283094960439427075,face_masks,AGAINST,_,_
1276933547903893512,face_masks,FAVOR,_,_
1283095467728031744,face_masks,AGAINST,_,_
1276934903595229185,face_masks,FAVOR,_,_
1283096364600168451,face_masks,AGAINST,_,_
1276934923337764866,face_masks,FAVOR,_,_
1283096507323998209,face_masks,AGAINST,_,_
1276935277668425728,face_masks,FAVOR,_,_
1283096674693414913,face_masks,AGAINST,_,_
1276936018675904513,face_masks,FAVOR,_,_
1283097199073726466,face_masks,AGAINST,_,_
1276936312302551042,face_masks,FAVOR,_,_
1283097455068958721,face_masks,AGAINST,_,_
1276936496251953152,face_masks,FAVOR,_,_
1283097610111393793,face_masks,AGAINST,_,_
1276937104371576832,face_masks,FAVOR,_,_
1283097976248967168,face_masks,AGAINST,_,_
1276937252841521152,face_masks,FAVOR,_,_
1283098022382100482,face_masks,AGAINST,_,_
1276937410945912833,face_masks,FAVOR,_,_
1283098210970619906,face_masks,AGAINST,_,_
1276937822428168192,face_masks,FAVOR,_,_
1283098755668025344,face_masks,AGAINST,_,_
1276938032680034304,face_masks,FAVOR,_,_
1283099204945158154,face_masks,AGAINST,_,_
1276938249844318209,face_masks,FAVOR,_,_
1283099579022442496,face_masks,AGAINST,_,_
1276938744881389568,face_masks,FAVOR,_,_
1283100010574479369,face_masks,AGAINST,_,_
1276940900380356611,face_masks,FAVOR,_,_
1283100743650750467,face_masks,AGAINST,_,_
1276940972363046918,face_masks,FAVOR,_,_
1283101092243476482,face_masks,AGAINST,_,_
1276941350521524232,face_masks,FAVOR,_,_
1283101214050095104,face_masks,AGAINST,_,_
1276941467412553728,face_masks,FAVOR,_,_
1283101818113990656,face_masks,AGAINST,_,_
1276942910349590530,face_masks,FAVOR,_,_
1283102241549934595,face_masks,AGAINST,_,_
1276942918473912325,face_masks,FAVOR,_,_
1283102333438701568,face_masks,AGAINST,_,_
1276942952607219718,face_masks,FAVOR,_,_
1283102823673221120,face_masks,AGAINST,_,_
1276944512858849280,face_masks,FAVOR,_,_
1283103838728331270,face_masks,AGAINST,_,_
1276944697462849538,face_masks,FAVOR,_,_
1283103972694392833,face_masks,AGAINST,_,_
1276944789594705920,face_masks,FAVOR,_,_
1283104661503913985,face_masks,AGAINST,_,_
1276944934965334017,face_masks,FAVOR,_,_
1283104963913224199,face_masks,AGAINST,_,_
1276947314821791744,face_masks,FAVOR,_,_
1283105332491956225,face_masks,AGAINST,_,_
1276947330474938371,face_masks,FAVOR,_,_
1283106565780725761,face_masks,AGAINST,_,_
1276948904743972864,face_masks,FAVOR,_,_
1283107030727749633,face_masks,AGAINST,_,_
1276949101481885696,face_masks,FAVOR,_,_
1283107542734909440,face_masks,AGAINST,_,_
1276949578806255617,face_masks,FAVOR,_,_
1283107588960333827,face_masks,AGAINST,_,_
1276949692530733056,face_masks,FAVOR,_,_
1283107852379447297,face_masks,AGAINST,_,_
1276951214354202624,face_masks,FAVOR,_,_
1283108163714273281,face_masks,AGAINST,_,_
1276951752118419456,face_masks,FAVOR,_,_
1283108244261609473,face_masks,AGAINST,_,_
1276952151613493248,face_masks,FAVOR,_,_
1283108285701390337,face_masks,AGAINST,_,_
1276952431234920449,face_masks,FAVOR,_,_
1283109836910202882,face_masks,AGAINST,_,_
1276952565389774848,face_masks,FAVOR,_,_
1283110512667000838,face_masks,AGAINST,_,_
1276953198851313664,face_masks,FAVOR,_,_
